Admin,Date & Time,UPID/LUPID,Player Name,Team,Pos,Age,Level,Team Rank,Rank,ETA,Player Type,Owner,Contract Status,Years,Update Type,Event 
Zach,11/14/2023 15:44:41,3825,Randy Rodriguez,SF,P,23,AAA,22,917,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6346,Randy Rodríguez,SF,RP,23,AAA,28,1082,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3750,Randy Vasquez,NYY,P,24,AAA,12,384,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6644,Randy Vásquez,NYY,RP,24,MLB,14,416,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6813,Raudelis Martinez,TB,C,21.2,A,58,1567,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4193,Ray Kerr,SD,RP,28.9,AAA,35,1368,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7147,Raylin Heredia,PHI,OF,19,ROK,23,997,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6991,Raymond Mola,,OF,17,,,1531,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3814,Rayne Doncon,LAD,OF,19,A,23,827,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6149,Rayner Arias,SF,OF,17,ROK,6,146,2028,Farm,Hammers,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3608,Rece Hinds,CIN,OF,22,AA,11,346,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4933,Reed Trimble,BAL,CF,23.2,A+,43,1490,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3643,Reese Olson,DET,RP,24,MLB,14,439,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3962,Reggie Crawford,SF,RP,22,A+,8,281,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6777,Reiner Lopez,STL,SP,17.3,,24,852,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6715,Reylin Perez,DET,SS,18.8,CPX,19,664,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6794,Reynaldo Yean,LAD,RP,19.6,A,48,1529,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7136,Rhett Kouba,HOU,P,23,AA,9,277,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6577,Rhett Lowder,CIN,SP,21,-,2,54,2025,Farm,Weekend Warriors,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4478,Ricardo Cabrera,CIN,2B,18,ROK,9,385,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3128,Ricardo Genovés,SF,C,24.2,AAA,33,1331,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4923,Ricardo Olivar,MIN,C,22,A,22,897,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6765,Ricardo Yan,ARI,SP,20.7,A,22,871,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4030,Richard Fitts,NYY,SP,23,AA,12,415,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6903,Richard Gallardo,CHC,SP,21.9,AA,47,1525,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6838,Ricky DeVito,TEX,RP,24.9,A+,39,1438,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6373,Ricky Karcher,CIN,RP,25.9,AAA,19,666,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3494,Ricky Tiedemann,TOR,SP,20,AA,1,28,2024,Farm,Weekend Warriors,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3856,Ricky Vanasco,LAD,RP,24.8,AA,31,1281,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6734,Riley Martin,CHC,RP,25.4,AAA,33,1328,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6203,Riley Pint,COL,RP,25.7,AAA,38,1423,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6300,Riley Thompson,CHC,RP,27.1,AAA,52,1553,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4687,River Ryan,LAD,SP,24,AA,8,208,2024,Farm,The Scumbag Club,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3940,Robby Snelling,SD,SP,19,A+,3,82,2026,Farm,Rick Vaughn,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6834,Robert Calaz,COL,DH,17,ROK,15,550,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6340,Robert Dominguez,NYM,SP,21.7,A,32,1306,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3144,Robert Gasser,MIL,SP,24,AAA,6,162,2023,Farm,Jepordizers!,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3455,Robert Hassell III,WSH,CF,21,AA,8,240,2024,Farm,La Flama Blanca,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3925,Robert Moore,MIL,2B,21,A+,17,558,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4907,Robert Perez Jr.,SEA,1B,23,AA,19,698,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3637,Roberto Campos,DET,OF,20,A+,22,772,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4544,Robinson Ortiz,LAD,RP,23.6,AAA,55,1563,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6759,Roc Riggio,NYY,2B,21,A,19,683,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7002,Roch Cholowsky,,SS,18,-,,1586,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6093,Roddery Munoz,WSH,P,23,AAA,19,764,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6611,Roddery Muñoz,ATL,RP,23.3,AAA,9,264,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3746,Roderick Arias,NYY,SS,18,ROK,7,245,2027,Farm,La Flama Blanca,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4897,Rodolfo Nolasco,PIT,OF,21.9,A,41,1461,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4590,Roismar Quintana,WSH,OF,20,A,21,870,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3852,Roman Anthony,BOS,OF,19,A+,2,52,2026,Farm,Ghost Stallion,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7005,Roman Martin,,SS,18,-,,1587,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4892,Ronaiker Palma,COL,C,23.6,A+,34,1351,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4632,Ronald Hernandez,NYM,C,19,ROK,20,784,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6456,Ronaldo Hernández,BOS,C,25.7,AAA,34,1352,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3991,Ronan Kopp,LAD,RP,21,A+,17,679,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6927,Roni Cabrera,KC,OF,18,DSL,37,1409,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3726,Ronny Henriquez,MIN,RP,23.1,AAA,17,575,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7132,Ronny Hernandez,CWS,C,18,ROK,30,1360,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3483,Ronny Mauricio,NYM,SS,22,AAA,4,66,2023,Farm,Jepordizers!,Development Cont.,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4884,Ronny Simon,TB,2B,23.3,AA,22,872,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4883,Roque Salinas,TOR,OF,20.7,A,33,1332,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4606,Rosman Verdugo,SD,SS,18,A,19,802,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7039,Ross Dunn,,P,21,ROK,,707,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4290,Royber Salinas,OAK,RP,22,AA,27,958,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3471,Royce Lewis,MIN,SS,24.2,MLB,,1571,,Farm,Jepordizers!,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6020,Ruben Santana,ARI,3B,18,ROK,23,824,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6063,Russell Smith,MIL,RP,24.9,AA,43,1493,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6057,Ryan Bergert,SD,RP,23,AA,16,573,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3542,Ryan Bliss,ARI,2B,23,AAA,15,577,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7116,Ryan Brown,,P,20,-,,754,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7113,Ryan Bruno,,P,21,ROK,,752,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4591,Ryan Burrowes,CHW,SS,18,ROK,19,601,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4592,Ryan Cermak,TB,OF,22.2,A,41,1463,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3935,Ryan Clifford,HOU,OF,20,A+,6,161,2026,Farm,not much of a donkey,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3757,Ryan Cusick,OAK,RP,23,ROK,28,1116,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6709,Ryan Fernandez,BOS,RP,25.1,AAA,28,1166,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6875,Ryan Jennings,TOR,RP,24.1,A+,39,1440,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6113,Ryan Jensen,CHC,RP,25.7,AAA,49,1536,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3634,Ryan Kreidler,DET,SS,25.7,A,17,571,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6648,Ryan Lasko,OAK,CF,21,ROK,17,499,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6098,Ryan Loutos,STL,RP,24.5,AAA,18,627,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3824,Ryan Murphy,SF,P,23,AA,23,985,,Farm,Ghost Stallion,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3506,Ryan Pepiot,LAD,SP,25,AAA,10,273,2023,Farm,Jepordizers!,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4633,Ryan Reckley,SF,SS,18,ROK,19,768,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3622,Ryan Rolison,COL,P,26,MLB,26,1142,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6748,Ryan Walker,SF,RP,27.7,MLB,26,1069,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4868,Ryan Ward,LAD,OF,25.4,AAA,53,1557,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6529,Ryan Watson,BAL,P,25,AAA,22,922,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7086,Ryder Helfrick,,C,18,-,,1620,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6654,Sabin Ceballos,ATL,3B,20,ROK,18,582,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3479,Sal Frelick,MIL,CF,23,MLB,2,22,2023,Farm,Law-Abiding Citizens,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3951,Sal Stewart,CIN,3B,19,A+,8,363,2026,Farm,Whiz Kids,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3672,Sam Bachman,LAA,RP,23.8,MLB,8,232,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3638,Samad Taylor,KC,2B,25,MLB,21,867,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6951,Sammy Hernandez,STL,C,19.2,CPX,31,1283,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6646,Sammy Stafura,CIN,SS,18,ROK,12,364,2027,Farm,Country Fried Lamb,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7148,Samuel Aldegheri,PHI,P,21,A+,29,1309,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4593,Samuel Basallo,BAL,C,19,A+,5,110,2025,Farm,Ghost Stallion,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6138,Samuel Munoz,LAD,1B,18,ROK,22,902,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6934,Samuel Valerio,KC,RP,21.8,A,42,1479,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3675,Samuel Zavala,SD,OF,19,A,5,160,2025,Farm,La Flama Blanca,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4570,Santiago Suarez,TB,SP,18,ROK,15,619,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6868,Sawyer Gipson-Long,DET,SP,25,AAA,19,799,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6552,Sean Boyle,NYY,SP,26.8,AAA,14,443,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3210,Sean Burke,CHW,RP,23,AAA,15,461,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4571,Sean Hermann,NYY,P,20,A,21,873,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4094,Sean Hjelle,SF,RP,26.2,AAA,34,1355,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6361,Sean Reynolds,MIA,RP,25,AAA,24,976,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6698,Sean Sullivan,COL,RP,21,ROK,13,460,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6141,Sebastian Walcott,TEX,3B,17,ROK,3,46,2028,Farm,Rick Vaughn,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3862,Sem Robberse,STL,SP,21,AAA,8,234,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3561,Seth Johnson,BAL,SP,24,AAA,16,520,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6756,Seth Keener,CHW,RP,21,-,14,485,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6056,Seth Keller,ATL,SP,19,A,26,1122,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6738,Seth Shuman,WSH,SP,25.7,A+,20,771,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6030,Shalin Polanco,PIT,OF,19,A,27,1193,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4664,Shane Drohan,BOS,SP,24,AAA,18,531,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3650,Shawn Dubin,HOU,P,27,AAA,22,926,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7134,Sheng-En Lin,CIN,SS/OF/P,17,ROK,20,821,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6027,Silas Ardoin,BAL,C,22.9,A+,36,1384,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3781,Simeon Woods Richardson,MIN,SP,22,AAA,16,473,2023,Farm,The Scumbag Club,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4373,Simon Muzziotti,PHI,CF,24,AAA,10,305,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6380,Símon Muzziotti,PHI,OF,24,AAA,9,1583,,Farm,Whiz Kids,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3696,Sixto Sánchez,MIA,SP,25,AAA,24,982,,Farm,Omens In The Outfield,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6837,Skylar Hales,TEX,RP,21.7,,36,1386,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3538,Slade Cecconi,ARI,SP,24,MLB,14,393,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4594,Spencer Arrighetti,HOU,RP,23,AAA,3,177,2024,Farm,The Scumbag Club,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6954,Spencer Giesting,ARI,RP,22.1,A+,42,1478,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4125,Spencer Horwitz,TOR,1B,25,AAA,17,677,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3910,Spencer Jones,NYY,OF,22,A+,1,94,2025,Farm,Btwn2Jackies,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6639,Spencer Miles,SF,RP,23,A,19,676,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7029,Spencer Nivens,,OF,21,A,24,1014,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4833,Spencer Packard,SEA,OF,25.8,AA,21,825,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3551,Spencer Schwellenbach,ATL,SP,23,A+,3,116,2025,Farm,Btwn2Jackies,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4832,Stanley Consuegra,NYM,OF,22,A+,23,986,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6616,Starlyn Caba,PHI,SS,17,ROK,14,347,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4829,Stephen Scott,BOS,C,26.2,AAA,36,1390,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3811,Sterlin Thompson,COL,DH,22,AA,6,183,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4828,Steve Hajjar,CLE,SP,23,A+,23,924,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6126,Steven Cruz,KC,RP,24.1,AAA,41,1467,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6647,Steven Echavarria,OAK,SP,18,ROK,11,306,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7021,Steven Milam,,SS/2B,18,-,,1597,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6753,Steven Zobac,KC,SP,22.8,A+,24,983,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6873,T.J. Brock,TOR,RP,24,AA,38,1426,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6672,T.J. Nichols,TB,RP,21.1,,38,1363,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4634,T.J. Rumfield,NYY,1B,23.2,AA,42,1480,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6053,T.J. Sikkema,KC,RP,25,AA,35,1375,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4056,T.J. White,WSH,1B,20,A+,28,1133,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4487,Tahnaj Thomas,PIT,RP,24.1,AA,36,1387,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6594,Tai Peete,SEA,3B,18,ROK,10,259,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3464,Taj Bradley,TBR,SP,22.4,MLB,,1569,,Farm,not much of a donkey,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3616,Tanner Burns,CLE,SP,24,AA,19,903,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6879,Tanner Hall,MIN,SP,21,ROK,15,580,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6924,Tanner Kiest,SF,RP,28.9,A+,44,1505,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3262,Tanner McDougal,CHW,SP,20,A,25,1086,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4817,Tanner Morris,TOR,OF,25.9,AAA,30,1262,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3942,Tanner Schobel,MIN,SS,22,AA,7,255,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7010,Tanner Witt,,P,21,-,,701,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7068,Tate McGuire,,P,18,-,,1616,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6685,Tavian Josenberger,BAL,CF,21.7,,27,1066,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3810,Taylor Dollard,SEA,SP,24,AAA,22,838,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6886,Taylor Floyd,MIN,RP,25.6,AA,39,1439,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7059,Tayshaun Walton,,OF,18,ROK,20,774,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6634,Teddy McGraw,SEA,SP,21,-,17,521,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3857,Tekoah Roby,STL,SP,21,AA,5,126,2024,Farm,Country Fried Lamb,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3886,Termarr Johnson,PIT,2B,19,A+,2,16,2025,Farm,Btwn2Jackies,Development Cont.,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4813,Terrell Tatum,CHW,OF,24,AA,21,877,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6649,Thayron Liranzo,LAD,C,20,A,19,775,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6965,Thomas Farr,CIN,RP,24.3,AA,45,1511,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3941,Thomas Harrington,PIT,SP,22,A+,10,308,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3982,Thomas Saggese,STL,3B,21,AA,9,271,2024,Farm,not much of a donkey,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3283,Thomas Szapucki,SF,RP,27.1,MLB,52,1554,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6581,Thomas White,MIA,SP,18,ROK,2,102,2027,Farm,Jepordizers!,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3528,Tim Cate,WSH,RP,25.8,AAA,28,1163,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6367,Tim Herrin,CLE,RP,26.8,AAA,24,984,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3832,Tink Hence,STL,SP,21,AA,2,32,2024,Farm,not much of a donkey,Purchased Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4523,Tirso Ornelas,SD,OF,23,AA,30,1232,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6371,Tom Cosgrove,SD,RP,26.1,MLB,22,875,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6336,Tommy Doyle,COL,RP,27.3,MLB,36,1393,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7117,Tommy Hawke,,OF,21,ROK,,755,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,3294,Tommy Mace,CLE,SP,24.7,AA,45,1513,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4619,Tommy McCollum,PHI,P,24,AA,22,929,2024,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6829,Tommy Specht,TEX,OF,19.1,A,31,1277,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6569,Tommy Troy,ARI,3B,21,A+,3,95,2026,Farm,Country Fried Lamb,Farm Contract,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6620,Tony Blanco Jr.,PIT,OF,18,ROK,30,1132,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6993,Tony Ruiz,,OF,17,,,1534,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6822,Trace Bright,BAL,SP,22.8,A+,37,1407,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6877,Travis Adams,MIN,SP,23.5,AA,27,1120,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6778,Travis Honeyman,STL,CF,21,ROK,11,430,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6123,Travis Kuhn,SEA,RP,25,AA,26,1119,2023,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6597,Travis Sykora,WSH,SP,19,ROK,11,293,2027,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6808,Tre' Morgan,TB,1B,21,A,26,1164,2026,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4802,Trei Cruz,DET,CF,25.1,AA,35,1372,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7006,Trent Caraway,,3B/SS,19,-,,1588,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6668,Trenton Denholm,CLE,SP,23.7,A+,25,1034,,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,7122,Trevor Harrison,,P,18,-,30,1284,2028,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,6130,Trevor Martin,TB,RP,22,A,18,864,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4649,Trevor McDonald,SF,SP,22,A+,22,876,2025,Farm,,,[9] P,2023 Rosters,
Zach,11/14/2023 15:44:41,4795,Trey Cabbage,LAA,1B,26,AAA,27,1196,2023,Farm,,,[9] P,2023 Rosters,
